traffic_intensity,speed_efficiency,peak_traffic,weather_impact,event_impact,brt_pressure,hour_sin,hour_cos,zone,road_type,is_peak,is_weekend,congestion_level
6.1295844681471205,0.15784371810407533,0.0,1,2,0.4593138245475437,-0.5000000000000004,0.8660254037844384,0,0,0,0,0
8.478217005956633,0.11478933869574415,0.0,0,1,0.3252845609570489,-0.25881904510252157,0.9659258262890681,0,0,0,0,0
7.284342278476438,0.13032979335870762,0.0,0,2,1.255192314329609,0.0,1.0,1,1,0,0,0
3.660553694878417,0.2671344184320715,0.0,0,2,0.5705017913906988,0.25881904510252074,0.9659258262890683,2,2,0,0,0
3.1762199900005665,0.307196120138076,0.0,0,2,0.7735367800582181,0.49999999999999994,0.8660254037844387,0,1,0,0,0
2.874017550123085,0.33916801293647625,0.0,0,2,1.027893811516584,0.7071067811865475,0.7071067811865476,1,0,0,0,0
2.463555402873104,0.3938522845531917,0.0,0,2,0.7875420740386629,0.8660254037844386,0.5000000000000001,1,1,0,0,0
6.770421842284648,0.1428344463190105,0.0,0,2,0.41444679870783674,0.9659258262890683,0.25881904510252074,0,1,0,0,0
3.250007430813575,0.29721449560701535,0.0,0,2,0.6145066974871587,1.0,6.123233995736766e-17,1,0,0,0,0
9.973157351583712,0.09690594960325073,326.14954872132967,1,2,0.5022777589804933,0.9659258262890683,-0.25881904510252063,0,0,1,0,0
6.89396729079529,0.1413503930052038,308.1428602989772,0,2,0.4798276011168729,0.8660254037844387,-0.4999999999999998,0,0,1,0,0
10.522728819417708,0.08875526543381457,173.44827106876497,1,2,0.9788142006957855,0.7071067811865476,-0.7071067811865475,2,1,1,0,0
7.591352466292738,0.12740718159544184,0.0,0,2,0.35223111644541977,0.49999999999999994,-0.8660254037844387,2,1,0,0,0
3.0834747935714053,0.3129536907738671,0.0,0,2,0.8696846023181191,0.258819045102521,-0.9659258262890682,2,1,0,0,0
10.290251637886866,0.09264240542151937,0.0,1,2,0.29569585686649413,1.2246467991473532e-16,-1.0,0,2,0,0,0
2.358293563381343,0.40523779797560516,0.0,0,2,1.4752890192926833,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0
4.296712091717229,0.22641627269345047,0.0,0,2,0.36860545293253905,-0.4999999999999997,-0.8660254037844388,1,2,0,0,0
5.988499038050971,0.16154801802148142,0.0,1,2,0.2299943971321314,-0.7071067811865471,-0.7071067811865479,1,1,0,0,0
6.083327866450054,0.15964288967299364,0.0,0,1,0.6469897439777965,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0
12.788659343086124,0.07624487215024907,552.0883084128213,0,1,0.3527131307024286,-0.9659258262890683,-0.25881904510252063,1,2,1,0,0
17.40006266838662,0.05508691597886956,442.5437670151963,0,2,0.27496137790406516,-1.0,-1.8369701987210297e-16,0,1,1,0,0
12.70517993209779,0.07640054657506268,466.4774209569591,0,1,0.2511393932498088,-0.9659258262890684,0.2588190451025203,2,1,1,0,0
14.331132476561969,0.06578698957476727,0.0,1,2,0.2855675167515653,-0.8660254037844386,0.5000000000000001,0,0,0,0,0
2.4446940738524523,0.39960943465097376,0.0,0,1,0.8681283584573553,-0.7071067811865477,0.7071067811865474,1,0,0,0,0
4.464011599235695,0.21600676976761965,0.0,1,2,0.6828754890257773,-0.5000000000000004,0.8660254037844384,0,2,0,0,0
6.925595993771673,0.13913922554371053,0.0,0,2,0.5173594518262914,-0.25881904510252157,0.9659258262890681,1,1,0,0,0
4.608441964021931,0.20924684440650998,0.0,0,2,0.34520754885660504,0.0,1.0,1,2,0,0,0
9.25696587693327,0.10072184116935202,0.0,0,1,0.7392967235027964,0.25881904510252074,0.9659258262890683,0,1,0,0,0
7.615473467240484,0.12718317051603648,0.0,0,2,0.4258985454380933,0.49999999999999994,0.8660254037844387,2,0,0,0,0
5.936646467802977,0.16246314510531443,0.0,0,2,0.6851373264506164,0.7071067811865475,0.7071067811865476,2,0,0,0,0
1.626712415097548,0.5971652566867357,0.0,0,2,0.9255036768068055,0.8660254037844386,0.5000000000000001,2,1,0,0,0
7.099426158382412,0.13623336795724772,0.0,0,2,0.5331433459436036,0.9659258262890683,0.25881904510252074,2,0,0,0,0
5.539381640991464,0.17456503732980552,0.0,0,2,0.399838535045945,1.0,6.123233995736766e-17,1,1,0,0,0
5.386435449600196,0.17933464416807043,186.69548061510451,0,2,0.6578679619591377,0.9659258262890683,-0.25881904510252063,2,0,1,0,0
8.331783208156002,0.11640620770091506,308.73055832183013,1,2,0.21269400088692972,0.8660254037844387,-0.4999999999999998,0,2,1,0,0
8.143483112385228,0.11920114634432862,311.197697077747,1,1,0.30134104417349905,0.7071067811865476,-0.7071067811865475,0,2,1,0,0
5.026135424294234,0.19350252658594824,0.0,0,2,0.31752891460081284,0.49999999999999994,-0.8660254037844387,0,0,0,0,0
3.6160342358644364,0.26984701836847097,0.0,0,2,0.43625373601819745,0.258819045102521,-0.9659258262890682,0,1,0,0,0
4.847636462964774,0.20008209696100065,0.0,1,2,0.5594048143893651,1.2246467991473532e-16,-1.0,0,2,0,0,0
5.870148404140979,0.16523596913854466,0.0,0,2,0.2842526447861813,-0.2588190451025208,-0.9659258262890683,0,1,0,0,0
5.33821034495773,0.1785306836979725,0.0,0,2,1.0854015786168523,-0.4999999999999997,-0.8660254037844388,2,1,0,0,0
5.300549570876951,0.18334032612649376,0.0,0,2,0.626395816149393,-0.7071067811865471,-0.7071067811865479,0,1,0,0,0
3.615476693355408,0.27113188736727073,0.0,0,2,0.6203362733066331,-0.8660254037844384,-0.5000000000000004,0,1,0,0,0
3.4862725538951933,0.2807755582292425,211.21847407766487,0,2,0.7755909803202481,-0.9659258262890683,-0.25881904510252063,1,0,1,0,0
10.284406447073719,0.09452918118206348,404.57135927591827,0,1,0.5853163901928244,-1.0,-1.8369701987210297e-16,0,1,1,0,0
10.510316268582095,0.09201201824182569,348.5963669988797,0,2,0.27410422924760247,-0.9659258262890684,0.2588190451025203,2,0,1,0,0
4.409182913267113,0.22227517013321815,0.0,0,2,0.4972911673710384,-0.8660254037844386,0.5000000000000001,0,1,0,0,0
4.814245803592789,0.20092949959735198,0.0,0,2,0.7270967875106291,-0.7071067811865477,0.7071067811865474,2,0,0,0,0
5.943926728497544,0.16189681741078543,0.0,1,2,0.6805663382945684,-0.5000000000000004,0.8660254037844384,2,1,0,0,0
7.9666088717679955,0.12100554464152669,0.0,2,2,0.23446878713236138,-0.25881904510252157,0.9659258262890681,0,1,0,0,0
6.3849139916685616,0.15296965744498037,0.0,0,0,0.2978703090830058,0.0,1.0,0,0,0,0,0
4.993002411669911,0.19346827151501306,0.0,0,2,0.8668621845966346,0.25881904510252074,0.9659258262890683,2,0,0,0,0
5.742152507307874,0.16872674550436234,0.0,0,1,0.635115243325076,0.49999999999999994,0.8660254037844387,2,1,0,0,0
8.765331978786747,0.1103256581456917,0.0,0,1,0.1815318447649523,0.7071067811865475,0.7071067811865476,2,2,0,0,0
5.2145286012271255,0.18619054483253875,0.0,0,2,0.599629062163569,0.8660254037844386,0.5000000000000001,2,1,0,0,0
4.533542946667282,0.21212194489025007,0.0,0,2,0.9989402461846287,0.9659258262890683,0.25881904510252074,0,0,0,0,0
5.580908433568746,0.17422388994763607,0.0,0,2,0.6531973710551132,1.0,6.123233995736766e-17,0,0,0,0,0
5.8926126047773115,0.1628278603441283,169.11027040468093,1,2,0.8482357104690004,0.9659258262890683,-0.25881904510252063,0,2,1,0,0
6.408483840584803,0.15190480780862925,278.3493922901834,0,2,0.7636150977055917,0.8660254037844387,-0.4999999999999998,2,1,1,0,0
8.524733954280633,0.11455411173692695,405.0564564408978,0,2,0.18705948632022398,0.7071067811865476,-0.7071067811865475,1,0,1,0,0
2.64391290119595,0.3670485016532924,0.0,0,2,0.6886923703567585,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
9.535601628528786,0.1014131801469735,0.0,0,1,0.348312342559149,0.258819045102521,-0.9659258262890682,0,0,0,0,0
4.013640015334802,0.2392164829995535,0.0,0,2,1.203530187822758,1.2246467991473532e-16,-1.0,0,0,0,0,0
4.305023625806221,0.22619066777414013,0.0,0,2,0.5574743119399785,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0
6.264184525390152,0.15524452782600243,0.0,0,2,0.282894995035201,-0.4999999999999997,-0.8660254037844388,2,0,0,0,0
5.327412249498361,0.1812952699219413,0.0,1,2,0.6319932975243271,-0.7071067811865471,-0.7071067811865479,1,1,0,0,0
6.599243981792206,0.1469627043083716,0.0,0,2,0.20429464713306514,-0.8660254037844384,-0.5000000000000004,2,1,0,0,0
9.37002846935822,0.10355774595252927,348.6186301195103,0,2,0.18035624582107682,-0.9659258262890683,-0.25881904510252063,1,1,1,0,0
7.594730721822582,0.12777096924920348,289.22628975321845,1,2,0.5708781917750504,-1.0,-1.8369701987210297e-16,0,1,1,0,0
6.596864497807855,0.14803109766176534,322.8371000172012,0,2,0.26770505356983787,-0.9659258262890684,0.2588190451025203,2,1,1,0,2
16.18230979136942,0.05743103235319671,0.0,0,1,0.39282643533266703,-0.8660254037844386,0.5000000000000001,2,1,0,0,0
6.215756088225422,0.15559925459265342,0.0,0,2,0.5164552559894048,-0.7071067811865477,0.7071067811865474,1,1,0,0,0
2.9715977726266134,0.32430956253595306,0.0,0,0,1.0256023031417338,-0.5000000000000004,0.8660254037844384,2,0,0,0,0
3.843896565275675,0.25395480722931096,0.0,0,2,0.5363257258358474,-0.25881904510252157,0.9659258262890681,1,1,0,0,0
7.846222054926689,0.12433660868748646,0.0,0,1,0.24189444445083547,0.0,1.0,1,2,0,0,0
6.970103832848533,0.13830148643783133,0.0,0,2,0.49614122887364254,0.25881904510252074,0.9659258262890683,1,1,0,0,2
7.473694801895753,0.13044716807364987,0.0,0,0,0.14040308713149377,0.49999999999999994,0.8660254037844387,0,1,0,0,0
5.934230257783949,0.1620512819636568,0.0,0,2,0.730046117065348,0.7071067811865475,0.7071067811865476,0,0,0,0,0
4.618484240370604,0.21171520307543562,0.0,0,2,0.34480953556484245,0.8660254037844386,0.5000000000000001,0,2,0,0,0
2.136838785678241,0.4549086494262925,0.0,0,2,0.9689320462747408,0.9659258262890683,0.25881904510252074,1,2,0,0,0
6.931368305595187,0.13969809649360096,0.0,0,2,0.5587374943977005,1.0,6.123233995736766e-17,0,2,0,0,0
8.157269477740089,0.11875221416412145,291.5066917166661,0,1,0.25150223074210815,0.9659258262890683,-0.25881904510252063,1,0,1,0,0
3.8376678459301012,0.2541443973536255,195.02986875299004,0,1,0.5859789428077877,0.8660254037844387,-0.4999999999999998,2,2,1,0,0
9.65113566177122,0.09983561423942883,291.02841220836956,0,2,0.4329164484530844,0.7071067811865476,-0.7071067811865475,0,0,1,0,0
5.591108889846495,0.17221385071973885,0.0,1,2,0.5748062444680684,0.49999999999999994,-0.8660254037844387,1,1,0,0,0
6.228624211497655,0.15540225116219858,0.0,0,2,0.6403028818956862,0.258819045102521,-0.9659258262890682,2,1,0,0,0
6.708518586288047,0.14298028660791537,0.0,1,1,0.8005940974027899,1.2246467991473532e-16,-1.0,0,2,0,0,0
6.405347525718627,0.15021226272689633,0.0,0,2,0.6334630806605795,-0.2588190451025208,-0.9659258262890683,0,1,0,0,0
1.4549392788044058,0.6622205930256092,0.0,0,1,1.7702971152415805,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0
3.2997021575063887,0.2951393555079603,0.0,0,2,0.44882713919232675,-0.7071067811865471,-0.7071067811865479,0,2,0,0,0
8.53942871467804,0.11201687812645794,0.0,1,1,0.45087850232070886,-0.8660254037844384,-0.5000000000000004,2,1,0,0,0
7.7515140187264135,0.12512206972621126,289.60776337518826,0,1,0.40392473098192827,-0.9659258262890683,-0.25881904510252063,2,1,1,0,0
10.829630965063256,0.08782626218599804,241.0434796849783,1,2,0.737279849237647,-1.0,-1.8369701987210297e-16,1,0,1,0,0
6.573361558412957,0.14816303574773923,289.4921442047243,0,2,0.3663780168390491,-0.9659258262890684,0.2588190451025203,2,1,1,0,0
4.259994260946202,0.22939021591014952,0.0,0,2,0.3277345962470264,-0.8660254037844386,0.5000000000000001,2,0,0,0,0
5.938264721416844,0.16235540540666252,0.0,1,1,0.752752460796863,-0.7071067811865477,0.7071067811865474,0,2,0,0,0
4.28244827612616,0.22745629810107693,0.0,0,2,0.6163973078478191,-0.5000000000000004,0.8660254037844384,2,2,0,0,0
3.138514728116927,0.31173692288777305,0.0,0,2,0.3874657481520046,-0.25881904510252157,0.9659258262890681,1,0,0,0,0
5.956755140706128,0.16314163078317007,0.0,0,2,0.47833956075667994,0.0,1.0,2,1,0,1,0
5.786871389146624,0.1671600512664877,0.0,0,2,0.7151868318863551,0.25881904510252074,0.9659258262890683,2,1,0,1,0
8.913312914915135,0.10694304750410383,0.0,2,2,0.5358331439598607,0.49999999999999994,0.8660254037844387,0,1,0,1,0
4.336138620636426,0.2182003055069593,0.0,0,2,1.9586514630134597,0.7071067811865475,0.7071067811865476,0,1,0,1,0
4.667898948926398,0.2085896748269598,0.0,0,2,0.5041124698151911,0.8660254037844386,0.5000000000000001,0,0,0,1,0
8.078695692441595,0.11762388206480534,0.0,1,2,0.31295527937440387,0.9659258262890683,0.25881904510252074,1,0,0,1,0
5.003105926235665,0.19182836076257748,0.0,1,2,0.941234726056128,1.0,6.123233995736766e-17,2,1,0,1,0
7.039713381167962,0.13859662228293154,329.5870685721758,0,2,0.4266851040089893,0.9659258262890683,-0.25881904510252063,2,0,1,1,0
4.233649930875654,0.22808274628014574,151.24057569860707,0,2,1.2108379198582648,0.8660254037844387,-0.4999999999999998,0,1,1,1,0
9.72966300916717,0.0993514395936724,320.78717634308225,1,2,0.19217269974450504,0.7071067811865476,-0.7071067811865475,1,1,1,1,0
9.292477188332866,0.1031554899040778,0.0,1,2,0.45609925857484834,0.49999999999999994,-0.8660254037844387,1,2,0,1,0
7.15994738464174,0.13401744053440864,0.0,0,2,0.6263225510303502,0.258819045102521,-0.9659258262890682,0,1,0,1,0
4.534949874779478,0.21391113151292948,0.0,0,2,0.6795615444787234,1.2246467991473532e-16,-1.0,0,1,0,1,0
4.162280939504802,0.23503834066610552,0.0,0,2,0.6332804153333593,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0
6.318293463388835,0.15418660148370888,0.0,0,2,0.2704076021008232,-0.4999999999999997,-0.8660254037844388,2,0,0,1,0
3.253599831294144,0.2976976038666395,0.0,0,2,0.6160835965602962,-0.7071067811865471,-0.7071067811865479,0,2,0,1,0
10.043104332594247,0.09402225640587046,0.0,0,2,0.41938692996260946,-0.8660254037844384,-0.5000000000000004,1,1,0,1,0
60.14341646380141,0.013817479434253032,360.86049878280846,1,2,0.47240498964702815,-0.9659258262890683,-0.25881904510252063,2,1,1,1,2
7.650175240846077,0.1251425841926083,201.87811544358232,0,2,0.5306403685562171,-1.0,-1.8369701987210297e-16,0,2,1,1,0
8.282022036640102,0.11809762686551548,422.58804371106146,0,2,0.24990761636774753,-0.9659258262890684,0.2588190451025203,2,0,1,1,0
4.094355949130847,0.23651827685882354,0.0,0,2,0.5628623569030579,-0.8660254037844386,0.5000000000000001,2,1,0,1,0
6.265458886447767,0.1547163174509746,0.0,0,2,0.43850756439975763,-0.7071067811865477,0.7071067811865474,0,0,0,1,0
2.828392591833391,0.3441925680200491,0.0,0,2,0.19206822640509674,-0.5000000000000004,0.8660254037844384,1,1,0,1,0
2.9040290518639362,0.33470241589494465,0.0,0,2,0.8028854753856897,-0.25881904510252157,0.9659258262890681,0,0,0,1,0
7.951482749984021,0.12069918950703079,0.0,0,2,0.5357614700080602,0.0,1.0,0,0,0,1,0
4.896468080821851,0.19742511024293272,0.0,0,2,0.6551111310527292,0.25881904510252074,0.9659258262890683,0,1,0,1,0
5.960077805714931,0.1610071336162212,0.0,1,2,0.6904033934284708,0.49999999999999994,0.8660254037844387,1,1,0,1,0
12.9592684973046,0.07267977055692605,0.0,1,0,0.5653135139801697,0.7071067811865475,0.7071067811865476,1,2,0,1,0
8.874745069932475,0.10813942050030037,0.0,0,1,0.3143092336827529,0.8660254037844386,0.5000000000000001,0,1,0,1,0
9.875341273216407,0.09742796890493872,0.0,0,2,0.503244501036312,0.9659258262890683,0.25881904510252074,0,1,0,1,0
6.698539774040037,0.14430827574481034,0.0,0,2,0.4516775430135866,1.0,6.123233995736766e-17,2,1,0,1,0
7.8095635224030575,0.12485413987922027,352.17841321797005,0,2,0.527588828161041,0.9659258262890683,-0.25881904510252063,0,1,1,1,0
23.388292022652323,0.04039236976585184,440.08605258917055,2,2,0.28855147817933197,0.8660254037844387,-0.4999999999999998,0,1,1,1,1
14.148599235549696,0.06817493550470108,426.68297466336173,0,2,0.1835972485859743,0.7071067811865476,-0.7071067811865475,1,0,1,1,0
4.573579395780578,0.21364848645803294,0.0,0,1,0.5486336154477115,0.49999999999999994,-0.8660254037844387,2,1,0,1,0
6.8887948317527,0.13916150868938815,0.0,2,2,0.30468946885528686,0.258819045102521,-0.9659258262890682,0,1,0,1,0
6.161299722416139,0.15811517007396322,0.0,0,1,0.37781936337590005,1.2246467991473532e-16,-1.0,1,2,0,1,0
5.1626902317098065,0.18794807511097872,0.0,0,2,0.4430340931328704,-0.2588190451025208,-0.9659258262890683,2,2,0,1,0
13.417377223420765,0.07023504938855009,0.0,2,2,0.42150123941415896,-0.4999999999999997,-0.8660254037844388,0,1,0,1,0
12.265599653077208,0.07778226116215312,0.0,1,2,0.32975009411271816,-0.7071067811865471,-0.7071067811865479,2,1,0,1,0
7.947644254501761,0.12066919720640963,0.0,2,2,0.3791862123138836,-0.8660254037844384,-0.5000000000000004,0,1,0,1,0
7.5665184176407285,0.12766146450199334,250.60729951179349,1,2,0.7215183339123841,-0.9659258262890683,-0.25881904510252063,1,0,1,1,0
11.798185909165598,0.08195658594149795,386.1086898192697,1,0,0.41908492733229796,-1.0,-1.8369701987210297e-16,1,1,1,1,0
9.728172779349375,0.10031215567919567,443.30402229642647,0,1,0.3188371866135957,-0.9659258262890684,0.2588190451025203,1,2,1,1,0
3.4775797132399244,0.2799372848002583,0.0,0,2,0.4769682083050837,-0.8660254037844386,0.5000000000000001,0,2,0,1,0
5.767374026625337,0.16940708458922168,0.0,0,2,0.3503782219386928,-0.7071067811865477,0.7071067811865474,2,1,0,1,0
7.754417398329167,0.12417594722555675,0.0,1,2,0.39972882026175327,-0.5000000000000004,0.8660254037844384,0,1,0,1,1
13.235529342370455,0.07106761641509185,0.0,0,2,0.24314574552250634,-0.25881904510252157,0.9659258262890681,0,0,0,1,0
5.314204865512138,0.18297733969822064,0.0,0,2,0.4849506265071663,0.0,1.0,0,1,0,0,0
7.829302827574786,0.12199480161579296,0.0,0,2,0.5953722419046323,0.25881904510252074,0.9659258262890683,1,2,0,0,0
4.123773859169654,0.23568077934865206,0.0,0,1,0.40707477436492684,0.49999999999999994,0.8660254037844387,1,1,0,0,0
4.302080295394152,0.22289786547240997,0.0,0,2,0.5060735151995416,0.7071067811865475,0.7071067811865476,0,1,0,0,0
3.3659672381463066,0.2886169925340477,0.0,0,2,0.5029391998459684,0.8660254037844386,0.5000000000000001,1,1,0,0,0
3.4354979682949116,0.2838399403917656,0.0,0,2,0.6181123617621782,0.9659258262890683,0.25881904510252074,0,1,0,0,0
3.620706287572305,0.2690432470542471,0.0,0,2,0.6670956324312565,1.0,6.123233995736766e-17,1,1,0,0,0
6.757841387770901,0.14412642824163674,297.1897589953602,0,2,0.38237215846782896,0.9659258262890683,-0.25881904510252063,0,1,1,0,0
10.466045388561263,0.09245644349084871,353.47379345992584,0,2,0.3670232862516519,0.8660254037844387,-0.4999999999999998,1,1,1,0,0
12.379836461500473,0.0786044062392843,496.57100787112216,0,1,0.17087587792127013,0.7071067811865476,-0.7071067811865475,0,2,1,0,0
8.075130746067922,0.11866031695966944,0.0,0,2,0.44610395092779676,0.49999999999999994,-0.8660254037844387,2,1,0,0,0
8.40081294159179,0.11443429545088066,0.0,1,2,0.6174109816384726,0.258819045102521,-0.9659258262890682,0,2,0,0,0
4.249330425092219,0.2287708065596287,0.0,1,2,0.7435972093355222,1.2246467991473532e-16,-1.0,0,2,0,0,0
5.420849109023098,0.17955069142117028,0.0,0,2,0.5057399877882158,-0.2588190451025208,-0.9659258262890683,0,1,0,0,0
4.038144665813182,0.24120857066978688,0.0,0,2,0.5768034486301613,-0.4999999999999997,-0.8660254037844388,2,0,0,0,0
6.719183309131603,0.14149281744704334,0.0,0,2,0.694291787103355,-0.7071067811865471,-0.7071067811865479,2,0,0,0,0
4.464384106239713,0.21519988659024777,0.0,2,2,0.5349666023903445,-0.8660254037844384,-0.5000000000000004,0,1,0,0,0
9.754544975837785,0.09827197353052157,258.76148875617287,0,2,0.6023913155704238,-0.9659258262890683,-0.25881904510252063,1,2,1,0,0
10.390180763925244,0.0934179269742909,386.80559404014616,0,2,0.23504899419294675,-1.0,-1.8369701987210297e-16,2,2,1,0,0
9.230684576596161,0.10369666040736679,237.98534743541677,0,2,0.31723870398648646,-0.9659258262890684,0.2588190451025203,1,0,1,0,0
6.897479829180857,0.14155497533385494,0.0,0,0,0.4077837816040609,-0.8660254037844386,0.5000000000000001,1,1,0,0,0
6.922156354551892,0.13982840502828361,0.0,1,2,0.3609993914759312,-0.7071067811865477,0.7071067811865474,0,2,0,0,0
17.559909871381237,0.053202290633815506,0.0,2,0,0.3919258193056804,-0.5000000000000004,0.8660254037844384,0,0,0,0,1
7.322718697489489,0.13121093406660542,0.0,1,2,0.7177550674284187,-0.25881904510252157,0.9659258262890681,2,2,0,0,0
5.6790837449036475,0.17064252346476216,0.0,0,2,0.4420133330859877,0.0,1.0,2,1,0,0,0
4.974797813180993,0.1943573626700103,0.0,1,2,0.4321322939924292,0.25881904510252074,0.9659258262890683,1,2,0,0,0
7.832360909354774,0.12224396765994629,0.0,2,2,0.23746355075678893,0.49999999999999994,0.8660254037844387,0,1,0,0,0
7.130668867580806,0.1364825379399807,0.0,0,2,0.35111888993160323,0.7071067811865475,0.7071067811865476,0,1,0,0,0
8.642427126384963,0.11039364291573751,0.0,0,2,0.6228152649497506,0.8660254037844386,0.5000000000000001,2,1,0,0,0
14.211769736395524,0.0664556420871312,0.0,0,2,0.16560530693048514,0.9659258262890683,0.25881904510252074,2,2,0,0,2
4.342511968565219,0.22399942265726025,0.0,1,2,0.6579283384283503,1.0,6.123233995736766e-17,2,1,0,0,0
20.09705361619432,0.046941301001889243,371.619928875635,2,2,0.2690344588919796,0.9659258262890683,-0.25881904510252063,2,1,1,0,1
47.48441289802251,0.019270567295691387,569.7511642348716,2,0,0.18851915206944744,0.8660254037844387,-0.4999999999999998,1,1,1,0,2
3.8512178992268002,0.25421228022670694,230.30649045296036,0,2,0.22885715386315172,0.7071067811865476,-0.7071067811865475,0,2,1,0,0
3.947403935286456,0.24382646822361645,0.0,0,2,0.9193140933937062,0.49999999999999994,-0.8660254037844387,0,0,0,0,0
5.684845998328708,0.17058547586799933,0.0,0,2,0.5226344405565814,0.258819045102521,-0.9659258262890682,2,1,0,0,0
6.09495033873638,0.1595027473157158,0.0,0,2,0.13726197194372247,1.2246467991473532e-16,-1.0,1,0,0,0,0
7.75918027105026,0.1231956727741312,0.0,1,2,0.4128546971938413,-0.2588190451025208,-0.9659258262890683,0,1,0,0,0
5.996780702101616,0.16020881372226004,0.0,1,2,0.7021418563098585,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0
5.336027566899067,0.18127085985175498,0.0,0,2,0.29574557501978677,-0.7071067811865471,-0.7071067811865479,1,0,0,0,0
5.81419464283854,0.16637370621212436,0.0,0,2,0.6198445085181336,-0.8660254037844384,-0.5000000000000004,0,2,0,0,0
16.721576105649675,0.057293748593738925,421.36241300857756,0,0,0.4394468771381883,-0.9659258262890683,-0.25881904510252063,0,1,1,0,0
9.548814843717292,0.09888194144962695,188.0649891791579,0,2,0.7658672291832994,-1.0,-1.8369701987210297e-16,1,1,1,0,0
1.7753774858865807,0.5452126467239449,85.61755928024904,0,2,0.7508241896728565,-0.9659258262890684,0.2588190451025203,1,1,1,0,0
6.186927527643792,0.1569875624872673,0.0,0,2,0.49867073814585394,-0.8660254037844386,0.5000000000000001,1,1,0,0,0
14.946653466410693,0.06339451751841953,0.0,1,2,0.23817661246083766,-0.7071067811865477,0.7071067811865474,0,0,0,0,0
3.850140115132403,0.2507473262201647,0.0,0,1,0.9066778243670077,-0.5000000000000004,0.8660254037844384,2,2,0,0,0
4.201411489578319,0.22832857734826992,0.0,0,2,0.610909316229213,-0.25881904510252157,0.9659258262890681,0,1,0,0,0
6.158464444132036,0.1572106351315406,0.0,1,2,0.1553193596803564,0.0,1.0,0,1,0,0,0
4.015297104638665,0.24367914048923925,0.0,0,2,0.28469936029388887,0.25881904510252074,0.9659258262890683,2,0,0,0,0
4.614733061489927,0.21117237793650392,0.0,0,2,0.3183110109718887,0.49999999999999994,0.8660254037844387,1,1,0,0,0
